,pace_lap,num_laps,num_stints,overall_speed,GridPosition,Position,points finish?,finish?,top six finish?,places made
VER_2021_Portugal,1.5467227362233074,-1.8120678270709412,-0.11400628318608087,0.06091292977823343,3.0,2.0,1,1,1,1.0
OCO_2021_Portugal,0.5374851402874236,-0.5022579303294463,-0.11400628318608087,0.3428622504895988,6.0,7.0,1,1,0,-1.0
TSU_2021_Portugal,-0.17623374136286613,0.9946676659465478,0.6080335103257685,-0.0029450482932203564,14.0,15.0,0,1,0,-1.0
STR_2021_Portugal,-0.1352741034488344,-0.5022579303294463,-0.8360460766979302,0.3319863795303738,17.0,14.0,0,1,0,3.0
LEC_2021_Portugal,0.8227413773491591,0.6204362668775492,1.3300733038376178,-0.7721478655900952,8.0,6.0,1,1,1,2.0
ALO_2021_Portugal,0.4101999595729363,0.6204362668775492,-0.8360460766979302,1.5164552729842704,13.0,8.0,1,1,0,5.0
PER_2021_Portugal,0.5695024880145166,-0.8764893293984449,-0.8360460766979302,-0.29099379416043186,4.0,4.0,1,1,1,0.0
GAS_2021_Portugal,-0.5498296522136421,2.117361863153543,-0.11400628318608087,0.5400328151200312,9.0,10.0,1,1,0,-1.0
MAZ_2021_Portugal,-1.9868923657801836,-0.5022579303294463,-1.5580858702097795,-0.5108781535340713,20.0,19.0,0,1,0,1.0
RAI_2021_Portugal,-1.3614167319902208,-1.4378364280019427,-0.8360460766979302,-0.03955785153471028,15.0,20.0,0,0,0,-5.0
LAT_2021_Portugal,-1.0293113057864103,-0.12802653126044786,2.052113097349467,-0.3015599161034217,18.0,18.0,0,1,0,0.0
VET_2021_Portugal,-0.6769568610803502,0.8075519664120485,-0.8360460766979302,-0.8960894155727019,10.0,13.0,0,1,0,-3.0
NOR_2021_Portugal,0.3054651481673592,-1.4378364280019427,0.6080335103257685,-0.3646215614945588,7.0,5.0,1,1,1,2.0
BOT_2021_Portugal,1.1315550492141058,-0.12802653126044786,1.3300733038376178,1.0113172434412951,1.0,3.0,1,1,1,-2.0
RIC_2021_Qatar,-0.4824199640725805,-0.574292357341502,-0.5117075637224694,-0.4633907143954289,14.0,12.0,0,1,0,2.0
RUS_2021_Qatar,-0.5988126132404846,0.2650580110806926,-1.3219112062830458,0.21053069683715758,15.0,17.0,0,1,0,-2.0
SAI_2021_Qatar,0.7702238031915227,0.6847331952917899,1.9189033639592596,0.5514871573851774,5.0,7.0,1,1,0,-2.0
MSC_2021_Qatar,-1.60687576951612,0.5448414672214241,-0.10660574244218125,0.3394093716098377,19.0,16.0,0,1,0,3.0
HAM_2021_Qatar,1.5200109342612738,-0.15461717313040468,1.1086997213986833,0.9419624076965419,1.0,1.0,1,1,1,0.0
VER_2021_Qatar,1.5724427021036753,-1.693426181904428,-0.10660574244218125,1.3077519785807126,7.0,2.0,1,1,1,5.0
OCO_2021_Qatar,0.05624791267778262,0.9645166514325214,1.1086997213986833,-0.2508467617856471,9.0,5.0,1,1,1,4.0
